idArticle;idFacture;idVendeur;idTime;qte;totHT;totRemise
2784;NA;14;91565;1;5,545;,000
2784;NA;14;97302;1;5,545;,000
2784;NA;14;97861;1;5,545;,000
2784;NA;14;98244;1;5,545;,000
2784;NA;14;99494;1;5,545;,000
2784;NA;14;100576;1;5,545;,000
2784;NA;14;101397;1;5,545;,000
2784;NA;14;108005;1;5,545;,000
2784;NA;14;109925;1;5,545;,000
2784;NA;14;112458;1;5,545;,000
2784;NA;14;128402;1;5,545;,000
2784;NA;14;136584;-1;-5,545;,000
2784;NA;14;136593;1;5,545;,000
2784;NA;14;137167;1;5,545;,000
2784;NA;14;144202;1;5,545;,000
2784;NA;14;148396;1;5,545;,000
2784;NA;14;149191;1;5,545;,000
2784;NA;14;150403;1;5,545;,000
2784;NA;14;159585;1;5,545;,000
2784;NA;15;44239;1;5,545;,000
2784;NA;15;44755;1;5,536;,166
2784;NA;15;47453;1;5,545;,000
2784;NA;15;47586;1;5,545;,000
2784;NA;15;65906;1;5,545;,000
2784;NA;15;78282;1;5,545;,000
2784;NA;15;82232;1;5,545;,000
2784;NA;15;123422;1;5,545;,000
2784;NA;21;2598;1;5,545;,000
2784;NA;21;8994;1;5,545;,000
2784;NA;21;34081;1;5,545;,000
2784;NA;21;36382;1;5,545;,000
2784;NA;21;50846;1;5,545;,000
2784;NA;21;61774;1;5,545;,000
2784;NA;21;72190;1;5,545;,000
2784;NA;21;87039;1;5,545;,000
2784;NA;21;118609;1;5,545;,000
2784;NA;21;144445;1;5,545;,000
2784;NA;21;144836;1;5,545;,000
2784;NA;22;18352;1;5,545;,000
2784;NA;22;31014;1;5,545;,000
2784;NA;22;32178;1;4,990;10,000
2784;NA;22;40774;1;5,545;,000
2784;NA;22;47170;1;5,545;,000
2784;NA;22;68899;1;5,545;,000
2784;NA;22;69700;1;5,545;,000
2784;NA;22;72990;1;5,545;,000
2784;NA;22;76931;1;5,545;,000
2784;NA;22;80688;1;5,545;,000
2784;NA;22;88275;1;5,545;,000
2784;NA;22;97819;1;5,545;,000
2784;NA;22;113960;1;5,545;,000
2784;NA;22;117936;1;5,545;,000
2784;NA;22;120452;1;5,545;,000
2784;NA;22;126603;1;5,545;,000
2784;NA;22;133463;1;5,545;,000
2784;NA;22;136625;1;5,545;,000
2784;NA;22;137138;1;5,545;,000
2784;NA;22;137318;1;5,545;,000
2784;NA;22;142392;1;5,545;,000
2784;NA;22;144019;1;5,545;,000
2784;NA;22;157476;1;5,545;,000
2784;NA;22;160034;1;5,545;,000
2784;NA;23;26034;1;5,545;,000
2784;NA;23;76721;1;5,545;,000
2784;NA;23;102538;1;5,545;,000
2784;NA;23;120517;1;5,545;,000
2784;NA;23;131588;1;5,545;,000
2784;NA;32;7068;1;5,545;,000
2784;NA;32;10671;1;5,545;,000
2784;NA;32;13271;1;5,545;,000
2784;NA;32;21097;1;5,545;,000
2784;NA;32;25609;1;5,545;,000
2784;NA;32;34998;1;5,545;,000
2784;NA;32;38567;1;5,545;,000
2784;NA;32;61096;1;5,545;,000
2784;NA;32;66609;1;5,545;,000
2784;NA;32;68448;1;5,545;,000
2784;NA;32;73567;2;11,090;,000
2784;NA;32;78226;1;5,545;,000
2784;NA;32;84873;1;5,545;,000
2784;NA;32;88086;1;5,545;,000
2784;NA;32;107297;3;16,635;,000
2784;NA;32;112064;1;5,545;,000
